id,monto,fecha,concepto,comprobante,estudiante_id
121322,350,2025-09-19,Pensión Escolar - Setiembre 2025,B001-2025098991,8991
121323,350,2025-10-17,Pensión Escolar - Octubre 2025,B001-2025108991,8991
121324,350,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025118991,8991
121325,350,2025-12-24,Pensión Escolar - Diciembre 2025,B001-2025128991,8991
121326,350,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039053,9053
121327,350,2025-04-28,Pensión Escolar - Abril 2025,B001-2025049053,9053
121328,350,2025-05-30,Pensión Escolar - Mayo 2025,B001-2025059053,9053
121329,350,2025-06-25,Pensión Escolar - Junio 2025,B001-2025069053,9053
121330,350,2025-07-31,Pensión Escolar - Julio 2025,B001-2025079053,9053
121331,350,2025-08-21,Pensión Escolar - Agosto 2025,B001-2025089053,9053
121332,350,2025-09-25,Pensión Escolar - Setiembre 2025,B001-2025099053,9053
121333,350,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025109053,9053
121334,350,2025-11-25,Pensión Escolar - Noviembre 2025,B001-2025119053,9053
121335,350,2025-12-18,Pensión Escolar - Diciembre 2025,B001-2025129053,9053
121336,350,2025-03-24,Pensión Escolar - Marzo 2025,B001-2025039227,9227
121337,350,2025-04-23,Pensión Escolar - Abril 2025,B001-2025049227,9227
121338,350,2025-05-16,Pensión Escolar - Mayo 2025,B001-2025059227,9227
121339,350,2025-06-18,Pensión Escolar - Junio 2025,B001-2025069227,9227
121340,350,2025-07-21,Pensión Escolar - Julio 2025,B001-2025079227,9227
121341,350,2025-08-25,Pensión Escolar - Agosto 2025,B001-2025089227,9227
121342,350,2025-09-23,Pensión Escolar - Setiembre 2025,B001-2025099227,9227
121343,350,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025109227,9227
121344,350,2025-11-27,Pensión Escolar - Noviembre 2025,B001-2025119227,9227
121345,350,2025-12-31,Pensión Escolar - Diciembre 2025,B001-2025129227,9227
121346,350,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039249,9249
121347,350,2025-04-25,Pensión Escolar - Abril 2025,B001-2025049249,9249
121348,350,2025-06-02,Pensión Escolar - Mayo 2025,B001-2025059249,9249
121349,350,2025-07-02,Pensión Escolar - Junio 2025,B001-2025069249,9249
121350,350,2025-07-30,Pensión Escolar - Julio 2025,B001-2025079249,9249
121351,350,2025-08-18,Pensión Escolar - Agosto 2025,B001-2025089249,9249
121352,350,2025-09-18,Pensión Escolar - Setiembre 2025,B001-2025099249,9249
121353,350,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025109249,9249
121354,350,2025-12-03,Pensión Escolar - Noviembre 2025,B001-2025119249,9249
121355,350,2025-12-23,Pensión Escolar - Diciembre 2025,B001-2025129249,9249
121356,350,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025038978,8978
121357,350,2025-04-25,Pensión Escolar - Abril 2025,B001-2025048978,8978
121358,350,2025-06-02,Pensión Escolar - Mayo 2025,B001-2025058978,8978
121359,350,2025-06-20,Pensión Escolar - Junio 2025,B001-2025068978,8978
121360,350,2025-07-29,Pensión Escolar - Julio 2025,B001-2025078978,8978
121361,350,2025-08-21,Pensión Escolar - Agosto 2025,B001-2025088978,8978
121362,350,2025-09-29,Pensión Escolar - Setiembre 2025,B001-2025098978,8978
121363,350,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025108978,8978
121364,350,2025-12-03,Pensión Escolar - Noviembre 2025,B001-2025118978,8978
121365,350,2025-12-18,Pensión Escolar - Diciembre 2025,B001-2025128978,8978
121366,350,2025-04-01,Pensión Escolar - Marzo 2025,B001-2025038951,8951
121367,350,2025-04-18,Pensión Escolar - Abril 2025,B001-2025048951,8951
121368,350,2025-05-29,Pensión Escolar - Mayo 2025,B001-2025058951,8951
121369,350,2025-06-20,Pensión Escolar - Junio 2025,B001-2025068951,8951
121370,350,2025-07-18,Pensión Escolar - Julio 2025,B001-2025078951,8951
121371,350,2025-08-29,Pensión Escolar - Agosto 2025,B001-2025088951,8951
121372,350,2025-10-01,Pensión Escolar - Setiembre 2025,B001-2025098951,8951
121373,350,2025-10-27,Pensión Escolar - Octubre 2025,B001-2025108951,8951
121374,350,2025-11-24,Pensión Escolar - Noviembre 2025,B001-2025118951,8951
121375,350,2025-12-22,Pensión Escolar - Diciembre 2025,B001-2025128951,8951
121376,350,2025-03-20,Pensión Escolar - Marzo 2025,B001-2025039234,9234
121377,350,2025-04-18,Pensión Escolar - Abril 2025,B001-2025049234,9234
121378,350,2025-05-22,Pensión Escolar - Mayo 2025,B001-2025059234,9234
121379,350,2025-06-18,Pensión Escolar - Junio 2025,B001-2025069234,9234
121380,350,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079234,9234
121381,350,2025-08-19,Pensión Escolar - Agosto 2025,B001-2025089234,9234
121382,350,2025-10-03,Pensión Escolar - Setiembre 2025,B001-2025099234,9234
121383,350,2025-10-17,Pensión Escolar - Octubre 2025,B001-2025109234,9234
121384,350,2025-11-19,Pensión Escolar - Noviembre 2025,B001-2025119234,9234
121385,350,2025-12-22,Pensión Escolar - Diciembre 2025,B001-2025129234,9234
121386,350,2025-03-20,Pensión Escolar - Marzo 2025,B001-2025039268,9268
121387,350,2025-04-22,Pensión Escolar - Abril 2025,B001-2025049268,9268
121388,350,2025-05-29,Pensión Escolar - Mayo 2025,B001-2025059268,9268
121389,350,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069268,9268
121390,350,2025-07-23,Pensión Escolar - Julio 2025,B001-2025079268,9268
121391,350,2025-08-20,Pensión Escolar - Agosto 2025,B001-2025089268,9268
121392,350,2025-09-29,Pensión Escolar - Setiembre 2025,B001-2025099268,9268
121393,350,2025-10-21,Pensión Escolar - Octubre 2025,B001-2025109268,9268
121394,350,2025-12-01,Pensión Escolar - Noviembre 2025,B001-2025119268,9268
121395,350,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025129268,9268
121396,350,2025-03-24,Pensión Escolar - Marzo 2025,B001-2025039071,9071
121397,350,2025-04-22,Pensión Escolar - Abril 2025,B001-2025049071,9071
121398,350,2025-05-23,Pensión Escolar - Mayo 2025,B001-2025059071,9071
121399,350,2025-06-24,Pensión Escolar - Junio 2025,B001-2025069071,9071
121400,350,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079071,9071
121401,350,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025089071,9071
121402,350,2025-09-19,Pensión Escolar - Setiembre 2025,B001-2025099071,9071
121403,350,2025-10-27,Pensión Escolar - Octubre 2025,B001-2025109071,9071
121404,350,2025-11-24,Pensión Escolar - Noviembre 2025,B001-2025119071,9071
121405,350,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025129071,9071
121406,350,2025-03-18,Pensión Escolar - Marzo 2025,B001-2025039130,9130
121407,350,2025-05-02,Pensión Escolar - Abril 2025,B001-2025049130,9130
121408,350,2025-05-23,Pensión Escolar - Mayo 2025,B001-2025059130,9130
121409,350,2025-06-27,Pensión Escolar - Junio 2025,B001-2025069130,9130
121410,350,2025-07-21,Pensión Escolar - Julio 2025,B001-2025079130,9130
121411,350,2025-08-29,Pensión Escolar - Agosto 2025,B001-2025089130,9130
121412,350,2025-10-03,Pensión Escolar - Setiembre 2025,B001-2025099130,9130
121413,350,2025-10-30,Pensión Escolar - Octubre 2025,B001-2025109130,9130
121414,350,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025119130,9130
121415,350,2026-01-01,Pensión Escolar - Diciembre 2025,B001-2025129130,9130
121416,350,2025-03-26,Pensión Escolar - Marzo 2025,B001-2025038982,8982
121417,350,2025-05-02,Pensión Escolar - Abril 2025,B001-2025048982,8982
121418,350,2025-05-30,Pensión Escolar - Mayo 2025,B001-2025058982,8982
121419,350,2025-06-30,Pensión Escolar - Junio 2025,B001-2025068982,8982
121420,350,2025-07-25,Pensión Escolar - Julio 2025,B001-2025078982,8982
121421,350,2025-09-01,Pensión Escolar - Agosto 2025,B001-2025088982,8982
121422,350,2025-09-26,Pensión Escolar - Setiembre 2025,B001-2025098982,8982
121423,350,2025-10-30,Pensión Escolar - Octubre 2025,B001-2025108982,8982
121424,350,2025-12-03,Pensión Escolar - Noviembre 2025,B001-2025118982,8982
121425,350,2025-12-25,Pensión Escolar - Diciembre 2025,B001-2025128982,8982
121426,420,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039119,9119
121427,420,2025-04-18,Pensión Escolar - Abril 2025,B001-2025049119,9119
121428,420,2025-05-29,Pensión Escolar - Mayo 2025,B001-2025059119,9119
121429,420,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069119,9119
121430,420,2025-07-23,Pensión Escolar - Julio 2025,B001-2025079119,9119
121431,420,2025-08-18,Pensión Escolar - Agosto 2025,B001-2025089119,9119
121432,420,2025-09-30,Pensión Escolar - Setiembre 2025,B001-2025099119,9119
121433,420,2025-10-30,Pensión Escolar - Octubre 2025,B001-2025109119,9119
121434,420,2025-11-24,Pensión Escolar - Noviembre 2025,B001-2025119119,9119
121435,420,2026-01-01,Pensión Escolar - Diciembre 2025,B001-2025129119,9119
121436,420,2025-04-02,Pensión Escolar - Marzo 2025,B001-2025039272,9272
121437,420,2025-04-21,Pensión Escolar - Abril 2025,B001-2025049272,9272
121438,420,2025-07-01,Pensión Escolar - Junio 2025,B001-2025069272,9272
121439,420,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079272,9272
121440,420,2025-08-29,Pensión Escolar - Agosto 2025,B001-2025089272,9272
121441,420,2025-09-26,Pensión Escolar - Setiembre 2025,B001-2025099272,9272
121442,420,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025109272,9272
121443,420,2025-11-19,Pensión Escolar - Noviembre 2025,B001-2025119272,9272
121444,420,2025-03-21,Pensión Escolar - Marzo 2025,B001-2025039074,9074
121445,420,2025-04-18,Pensión Escolar - Abril 2025,B001-2025049074,9074
121446,420,2025-05-30,Pensión Escolar - Mayo 2025,B001-2025059074,9074
121447,420,2025-06-25,Pensión Escolar - Junio 2025,B001-2025069074,9074
121448,420,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079074,9074
121449,420,2025-08-21,Pensión Escolar - Agosto 2025,B001-2025089074,9074
121450,420,2025-09-26,Pensión Escolar - Setiembre 2025,B001-2025099074,9074
121451,420,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025109074,9074
121452,420,2025-12-01,Pensión Escolar - Noviembre 2025,B001-2025119074,9074
121453,420,2025-03-24,Pensión Escolar - Marzo 2025,B001-2025039194,9194
121454,420,2025-04-22,Pensión Escolar - Abril 2025,B001-2025049194,9194
121455,420,2025-05-22,Pensión Escolar - Mayo 2025,B001-2025059194,9194
121456,420,2025-06-19,Pensión Escolar - Junio 2025,B001-2025069194,9194
121457,420,2025-07-29,Pensión Escolar - Julio 2025,B001-2025079194,9194
121458,420,2025-09-02,Pensión Escolar - Agosto 2025,B001-2025089194,9194
121459,420,2025-09-19,Pensión Escolar - Setiembre 2025,B001-2025099194,9194
121460,420,2025-10-27,Pensión Escolar - Octubre 2025,B001-2025109194,9194
121461,420,2025-12-01,Pensión Escolar - Noviembre 2025,B001-2025119194,9194
121462,420,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025129194,9194
121463,420,2025-03-27,Pensión Escolar - Marzo 2025,B001-2025039064,9064
121464,420,2025-04-30,Pensión Escolar - Abril 2025,B001-2025049064,9064
121465,420,2025-05-27,Pensión Escolar - Mayo 2025,B001-2025059064,9064
121466,420,2025-06-27,Pensión Escolar - Junio 2025,B001-2025069064,9064
121467,420,2025-07-25,Pensión Escolar - Julio 2025,B001-2025079064,9064
121468,420,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025089064,9064
121469,420,2025-09-19,Pensión Escolar - Setiembre 2025,B001-2025099064,9064
121470,420,2025-10-17,Pensión Escolar - Octubre 2025,B001-2025109064,9064
121471,420,2025-11-24,Pensión Escolar - Noviembre 2025,B001-2025119064,9064
121472,420,2026-01-02,Pensión Escolar - Diciembre 2025,B001-2025129064,9064
121473,420,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039124,9124
121474,420,2025-05-01,Pensión Escolar - Abril 2025,B001-2025049124,9124
121475,420,2025-05-26,Pensión Escolar - Mayo 2025,B001-2025059124,9124
121476,420,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069124,9124
121477,420,2025-07-24,Pensión Escolar - Julio 2025,B001-2025079124,9124
121478,420,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025089124,9124
121479,420,2025-09-18,Pensión Escolar - Setiembre 2025,B001-2025099124,9124
121480,420,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025109124,9124
121481,420,2025-11-21,Pensión Escolar - Noviembre 2025,B001-2025119124,9124
121482,420,2025-12-19,Pensión Escolar - Diciembre 2025,B001-2025129124,9124
121483,420,2025-03-18,Pensión Escolar - Marzo 2025,B001-2025038950,8950
121484,420,2025-04-25,Pensión Escolar - Abril 2025,B001-2025048950,8950
121485,420,2025-05-28,Pensión Escolar - Mayo 2025,B001-2025058950,8950
121486,420,2025-06-20,Pensión Escolar - Junio 2025,B001-2025068950,8950
121487,420,2025-07-18,Pensión Escolar - Julio 2025,B001-2025078950,8950
121488,420,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025088950,8950
121489,420,2025-09-19,Pensión Escolar - Setiembre 2025,B001-2025098950,8950
121490,420,2025-10-23,Pensión Escolar - Octubre 2025,B001-2025108950,8950
121491,420,2025-11-25,Pensión Escolar - Noviembre 2025,B001-2025118950,8950
121492,420,2025-12-23,Pensión Escolar - Diciembre 2025,B001-2025128950,8950
121493,420,2025-03-19,Pensión Escolar - Marzo 2025,B001-2025039067,9067
121494,420,2025-04-25,Pensión Escolar - Abril 2025,B001-2025049067,9067
121495,420,2025-05-19,Pensión Escolar - Mayo 2025,B001-2025059067,9067
121496,420,2025-06-18,Pensión Escolar - Junio 2025,B001-2025069067,9067
121497,420,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079067,9067
121498,420,2025-08-27,Pensión Escolar - Agosto 2025,B001-2025089067,9067
121499,420,2025-10-27,Pensión Escolar - Octubre 2025,B001-2025109067,9067
121500,420,2025-11-25,Pensión Escolar - Noviembre 2025,B001-2025119067,9067
121501,420,2026-01-01,Pensión Escolar - Diciembre 2025,B001-2025129067,9067
121502,420,2025-03-24,Pensión Escolar - Marzo 2025,B001-2025038955,8955
121503,420,2025-04-18,Pensión Escolar - Abril 2025,B001-2025048955,8955
121504,420,2025-05-23,Pensión Escolar - Mayo 2025,B001-2025058955,8955
121505,420,2025-07-18,Pensión Escolar - Julio 2025,B001-2025078955,8955
121506,420,2025-08-21,Pensión Escolar - Agosto 2025,B001-2025088955,8955
121507,420,2025-10-03,Pensión Escolar - Setiembre 2025,B001-2025098955,8955
121508,420,2025-10-23,Pensión Escolar - Octubre 2025,B001-2025108955,8955
121509,420,2025-11-27,Pensión Escolar - Noviembre 2025,B001-2025118955,8955
121510,420,2025-12-31,Pensión Escolar - Diciembre 2025,B001-2025128955,8955
121511,420,2025-04-01,Pensión Escolar - Marzo 2025,B001-2025039207,9207
121512,420,2025-05-02,Pensión Escolar - Abril 2025,B001-2025049207,9207
121513,420,2025-05-30,Pensión Escolar - Mayo 2025,B001-2025059207,9207
121514,420,2025-06-27,Pensión Escolar - Junio 2025,B001-2025069207,9207
121515,420,2025-07-25,Pensión Escolar - Julio 2025,B001-2025079207,9207
121516,420,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025089207,9207
121517,420,2025-10-02,Pensión Escolar - Setiembre 2025,B001-2025099207,9207
121518,420,2025-10-30,Pensión Escolar - Octubre 2025,B001-2025109207,9207
121519,420,2025-12-03,Pensión Escolar - Noviembre 2025,B001-2025119207,9207
121520,420,2025-12-19,Pensión Escolar - Diciembre 2025,B001-2025129207,9207
121521,420,2025-04-02,Pensión Escolar - Marzo 2025,B001-2025039137,9137
121522,420,2025-04-25,Pensión Escolar - Abril 2025,B001-2025049137,9137
121523,420,2025-05-19,Pensión Escolar - Mayo 2025,B001-2025059137,9137
121524,420,2025-06-25,Pensión Escolar - Junio 2025,B001-2025069137,9137
121525,420,2025-07-29,Pensión Escolar - Julio 2025,B001-2025079137,9137
121526,420,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025089137,9137
121527,420,2025-09-29,Pensión Escolar - Setiembre 2025,B001-2025099137,9137
121528,420,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025109137,9137
121529,420,2025-12-02,Pensión Escolar - Noviembre 2025,B001-2025119137,9137
121530,420,2025-12-19,Pensión Escolar - Diciembre 2025,B001-2025129137,9137
121531,420,2025-03-31,Pensión Escolar - Marzo 2025,B001-2025039127,9127
121532,420,2025-05-02,Pensión Escolar - Abril 2025,B001-2025049127,9127
121533,420,2025-06-26,Pensión Escolar - Junio 2025,B001-2025069127,9127
121534,420,2025-07-21,Pensión Escolar - Julio 2025,B001-2025079127,9127
121535,420,2025-08-26,Pensión Escolar - Agosto 2025,B001-2025089127,9127
121536,420,2025-10-03,Pensión Escolar - Setiembre 2025,B001-2025099127,9127
121537,420,2025-10-17,Pensión Escolar - Octubre 2025,B001-2025109127,9127
121538,420,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025119127,9127
121539,420,2025-12-24,Pensión Escolar - Diciembre 2025,B001-2025129127,9127
121540,420,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039282,9282
121541,420,2025-04-29,Pensión Escolar - Abril 2025,B001-2025049282,9282
121542,420,2025-05-30,Pensión Escolar - Mayo 2025,B001-2025059282,9282
121543,420,2025-06-27,Pensión Escolar - Junio 2025,B001-2025069282,9282
121544,420,2025-07-23,Pensión Escolar - Julio 2025,B001-2025079282,9282
121545,420,2025-08-29,Pensión Escolar - Agosto 2025,B001-2025089282,9282
121546,420,2025-09-19,Pensión Escolar - Setiembre 2025,B001-2025099282,9282
121547,420,2025-10-17,Pensión Escolar - Octubre 2025,B001-2025109282,9282
121548,420,2025-11-27,Pensión Escolar - Noviembre 2025,B001-2025119282,9282
121549,420,2025-12-22,Pensión Escolar - Diciembre 2025,B001-2025129282,9282
121550,420,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039181,9181
121551,420,2025-04-21,Pensión Escolar - Abril 2025,B001-2025049181,9181
121552,420,2025-05-21,Pensión Escolar - Mayo 2025,B001-2025059181,9181
121553,420,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069181,9181
121554,420,2025-07-25,Pensión Escolar - Julio 2025,B001-2025079181,9181
121555,420,2025-08-28,Pensión Escolar - Agosto 2025,B001-2025089181,9181
121556,420,2025-09-26,Pensión Escolar - Setiembre 2025,B001-2025099181,9181
121557,420,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025109181,9181
121558,420,2025-11-19,Pensión Escolar - Noviembre 2025,B001-2025119181,9181
121559,420,2025-12-31,Pensión Escolar - Diciembre 2025,B001-2025129181,9181
121560,420,2025-03-21,Pensión Escolar - Marzo 2025,B001-2025039332,9332
121561,420,2025-04-24,Pensión Escolar - Abril 2025,B001-2025049332,9332
121562,420,2025-05-30,Pensión Escolar - Mayo 2025,B001-2025059332,9332
121563,420,2025-07-03,Pensión Escolar - Junio 2025,B001-2025069332,9332
121564,420,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079332,9332
121565,420,2025-08-28,Pensión Escolar - Agosto 2025,B001-2025089332,9332
121566,420,2025-09-25,Pensión Escolar - Setiembre 2025,B001-2025099332,9332
121567,420,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025109332,9332
121568,420,2025-11-25,Pensión Escolar - Noviembre 2025,B001-2025119332,9332
121569,420,2025-12-25,Pensión Escolar - Diciembre 2025,B001-2025129332,9332
121570,420,2025-04-01,Pensión Escolar - Marzo 2025,B001-2025039325,9325
121571,420,2025-04-25,Pensión Escolar - Abril 2025,B001-2025049325,9325
121572,420,2025-05-23,Pensión Escolar - Mayo 2025,B001-2025059325,9325
121573,420,2025-06-27,Pensión Escolar - Junio 2025,B001-2025069325,9325
121574,420,2025-07-21,Pensión Escolar - Julio 2025,B001-2025079325,9325
121575,420,2025-08-21,Pensión Escolar - Agosto 2025,B001-2025089325,9325
121576,420,2025-09-19,Pensión Escolar - Setiembre 2025,B001-2025099325,9325
121577,420,2025-10-22,Pensión Escolar - Octubre 2025,B001-2025109325,9325
